YEAR,MONTH,DAY,HOUR,LOAD
2005,7,3,5,9372.289142
2005,7,3,23,10734.05385
2005,7,2,6,8508.759731
2005,7,6,24,10808.12444
2005,7,2,13,9759.789142
2005,7,9,12,8383.759731
2005,7,31,18,11035.81855
2005,7,1,21,12094.34797
2005,7,8,8,7652.289142
2005,7,3,16,10739.49502
2005,7,31,4,9222.289142
2005,7,22,2,11313.40679
2005,7,15,22,10996.40679
2005,7,4,3,9583.465613
2005,7,13,4,9449.936201
2005,7,14,21,12032.28914
2005,7,8,11,8473.465613
2005,7,11,2,8532.289142
2005,7,27,14,11682.8362
2005,7,3,9,8218.759731
2005,7,20,19,12965.23032
2005,7,26,16,13635.6715
2005,7,12,12,9542.289142
2005,7,2,10,8132.289142
2005,7,30,21,10957.28914
2005,7,22,16,12543.02444
2005,7,21,7,9194.642084
2005,7,24,17,12181.11267
2005,7,18,14,10926.75973
2005,7,21,24,11815.52444
2005,7,28,8,8959.347966
2005,7,2,14,10498.78326
2005,7,18,13,10252.11267
2005,7,28,3,11156.68914
2005,7,31,17,11178.75973
2005,7,12,16,11462.58326
2005,7,25,10,9660.524437
2005,7,17,7,7871.112672
2005,7,22,24,12273.1715
2005,7,8,21,11447.4362
2005,7,9,22,10928.61267
2005,7,1,19,12498.75973
2005,7,15,4,9252.289142
2005,7,25,1,11664.49502
2005,7,22,5,9904.053848
2005,7,2,12,8947.877378
2005,7,12,24,11510.52444
2005,7,9,17,11415.81855
2005,7,16,2,9605.230319
2005,7,12,15,10877.04208
2005,7,8,9,7831.112672
2005,7,29,19,11204.9362
2005,7,27,20,13765.23032
2005,7,17,24,11233.61267
2005,7,27,13,10918.95973
2005,7,5,10,8229.495025
2005,7,31,23,11219.9362
2005,7,31,20,11067.58326
2005,7,26,7,9679.465613
2005,7,27,18,13823.02444
2005,7,11,14,10274.78914
2005,7,23,8,9544.642084
2005,7,16,11,8177.877378
2005,7,17,20,12374.64208
2005,7,10,3,8956.995025
2005,7,26,11,10080.08326
2005,7,6,4,9732.289142
2005,7,6,8,8331.112672
2005,7,16,6,7726.40679
2005,7,13,10,8582.289142
2005,7,6,19,11347.58326
2005,7,17,5,8409.347966
2005,7,17,1,10517.17738
2005,7,12,9,8129.347966
2005,7,17,18,12055.81855
2005,7,22,21,13148.90679
2005,7,2,17,11774.64208
2005,7,26,6,10070.52444
2005,7,10,23,8902.289142
2005,7,29,12,9837.765613
2005,7,29,21,10974.64208
2005,7,26,15,12994.49502
2005,7,28,15,11983.55385
2005,7,29,4,10279.42444
2005,7,23,22,12646.40679
2005,7,17,3,9442.289142
2005,7,28,17,12825.81855
2005,7,17,21,12254.05385
2005,7,23,9,9411.112672
2005,7,15,8,7978.171495
2005,7,23,13,10139.24797
2005,7,16,13,9531.859731
2005,7,4,5,8988.171495
2005,7,3,15,10159.34208
2005,7,5,7,7684.642084
2005,7,18,17,12814.78914
2005,7,18,10,9285.524437
2005,7,20,24,12205.48326
2005,7,1,13,10859.61267
2005,7,15,9,8141.112672
2005,7,6,16,11080.52444
2005,7,25,2,11092.1362
2005,7,9,23,10641.11267
2005,7,1,3,10779.34797
2005,7,18,4,9274.465613
2005,7,20,12,9943.442084
2005,7,6,9,8469.347966
2005,7,25,22,14054.64208
2005,7,22,14,11668.64208
2005,7,25,19,13546.28326
2005,7,22,23,12920.6715
2005,7,21,16,12638.3715
2005,7,30,13,9885.071495
2005,7,21,17,13154.05385
2005,7,2,11,7990.524437
2005,7,30,3,10092.14208
2005,7,19,23,11909.64208
2005,7,5,14,10755.41855
2005,7,5,23,11272.28914
2005,7,8,2,9987.142084
2005,7,3,18,10991.70091
2005,7,16,22,11274.9362
2005,7,19,5,10128.1715
2005,7,31,13,9463.318554
2005,7,1,16,12149.23032
2005,7,10,16,9722.289142
2005,7,11,1,8841.700907
2005,7,11,4,8036.40679
2005,7,13,13,10254.64208
2005,7,20,21,12806.40679
2005,7,4,2,10120.55385
2005,7,13,2,10749.14208
2005,7,25,14,11898.16561
2005,7,5,9,7916.995025
2005,7,10,17,9876.995025
2005,7,28,16,12549.64208
2005,7,14,12,9640.818554
2005,7,10,22,8977.58326
2005,7,30,8,8471.700907
2005,7,23,7,9871.700907
2005,7,26,17,13934.34797
2005,7,16,14,10258.66561
2005,7,11,19,11577.58326
2005,7,26,8,9455.818554
2005,7,22,3,10526.6715
2005,7,10,20,9439.347966
2005,7,2,1,11349.05385
2005,7,4,23,10771.11267
2005,7,9,3,10089.78914
2005,7,3,2,10497.31855
2005,7,27,10,9633.759731
2005,7,11,7,7202.877378
2005,7,13,24,11256.4715
2005,7,6,12,9826.40679
2005,7,11,21,11538.1715
2005,7,9,4,8831.40679
2005,7,6,20,11355.23032
2005,7,1,8,8445.818554
2005,7,8,16,10791.5362
2005,7,3,19,10941.70091
2005,7,19,16,12049.9362
2005,7,27,11,9903.571495
2005,7,19,7,9308.171495
2005,7,2,18,11976.40679
2005,7,14,24,11466.58326
2005,7,21,6,9334.642084
2005,7,10,15,9508.171495
2005,7,24,11,8984.642084
2005,7,30,11,8992.289142
2005,7,21,20,13069.64208
2005,7,15,1,11144.61855
2005,7,24,21,12540.81855
2005,7,31,22,11325.23032
2005,7,30,7,8885.230319
2005,7,25,18,13217.67738
2005,7,23,15,11777.4362
2005,7,13,16,11513.74797
2005,7,18,19,12934.78914
2005,7,21,8,9145.818554
2005,7,14,11,9224.053848
2005,7,19,20,12294.64208
2005,7,12,3,9358.053848
2005,7,12,8,7801.112672
2005,7,16,10,7684.347966
2005,7,4,15,10055.3715
2005,7,9,20,11292.87738
2005,7,10,6,7995.230319
2005,7,11,24,10970.23032
2005,7,15,10,8476.40679
2005,7,8,19,11290.96561
2005,7,15,5,8692.289142
2005,7,10,9,7120.524437
2005,7,3,22,10867.28914
2005,7,25,3,10705.23032
2005,7,14,18,11807.5362
2005,7,28,2,11865.8362
2005,7,13,1,11340.75973
2005,7,28,6,9711.700907
2005,7,16,23,11197.58326
2005,7,28,20,12619.05385
2005,7,30,1,11185.81855
2005,7,29,14,10741.79502
2005,7,30,19,10715.23032
2005,7,29,23,10985.10091
2005,7,18,12,9775.671495
2005,7,12,22,11619.9362
2005,7,19,3,10756.70091
2005,7,24,15,11420.37738
2005,7,21,9,9268.759731
2005,7,8,14,9962.730319
2005,7,26,3,11216.85385
2005,7,3,7,8931.112672
2005,7,7,6,7601.700907
2005,7,9,24,10186.25973
2005,7,7,13,9430.08326
2005,7,4,16,10650.52444
2005,7,27,2,12502.73032
2005,7,15,16,11335.23032
2005,7,7,3,8824.642084
2005,7,16,4,8775.818554
2005,7,22,12,10209.4362
2005,7,14,17,11781.93032
2005,7,16,19,11448.1715
2005,7,20,14,11394.5362
2005,7,23,19,12691.70091
2005,7,20,23,12531.11267
2005,7,20,22,12739.9362
2005,7,11,12,9364.495025
2005,7,26,4,10870.23032
2005,7,20,13,10593.41267
2005,7,23,17,12543.31855
2005,7,15,18,11616.99502
2005,7,4,11,7681.112672
2005,7,18,11,9569.936201
2005,7,7,14,9751.553848
2005,7,7,23,10613.23032
2005,7,13,20,12188.1715
2005,7,14,7,7776.995025
2005,7,5,18,11734.64208
2005,7,8,13,9441.40679
2005,7,2,9,7892.877378
2005,7,19,22,12003.46561
2005,7,28,1,12982.73032
2005,7,28,5,10281.70091
2005,7,1,22,11923.1715
2005,7,10,21,9185.230319
2005,7,30,2,10602.01855
2005,7,27,16,13416.40679
2005,7,15,2,10498.54797
2005,7,17,15,10531.73032
2005,7,29,11,9688.800907
2005,7,24,20,12464.9362
2005,7,29,22,10874.64208
2005,7,16,12,8646.700907
2005,7,6,10,9368.171495
2005,7,4,18,11022.87738
2005,7,25,7,8978.759731
2005,7,28,18,12905.81855
2005,7,14,14,10435.75973
2005,7,17,19,12290.52444
2005,7,24,8,9172.877378
2005,7,17,16,11132.73032
2005,7,13,11,9251.995025
2005,7,12,20,12058.1715
2005,7,4,1,10555.40679
2005,7,12,7,8018.759731
2005,7,1,2,11384.6362
2005,7,21,10,9842.877378
2005,7,6,5,9179.936201
2005,7,9,6,8124.053848
2005,7,4,12,8144.053848
2005,7,25,5,10028.1715
2005,7,4,20,11179.34797
2005,7,3,8,8592.289142
2005,7,15,6,8257.58326
2005,7,10,18,9864.642084
2005,7,5,19,11734.64208
2005,7,21,1,11771.40679
2005,7,15,21,11174.05385
2005,7,17,17,11565.76561
2005,7,19,21,12080.96561
2005,7,19,6,9685.230319
2005,7,5,17,11772.28914
2005,7,31,6,8256.40679
2005,7,23,6,10207.58326
2005,7,13,23,11442.71267
2005,7,22,11,9883.318554
2005,7,23,20,12765.23032
2005,7,26,21,13931.11267
2005,7,9,10,7808.759731
2005,7,30,16,10616.99502
2005,7,24,24,12034.78914
2005,7,21,15,12294.05385
2005,7,21,11,10232.73032
2005,7,18,23,12593.46561
2005,7,23,3,10911.25385
2005,7,14,3,9915.524437
2005,7,28,10,9570.524437
2005,7,26,9,9524.642084
2005,7,10,8,7212.289142
2005,7,2,21,11948.1715
2005,7,31,10,7982.877378
2005,7,2,4,9534.495025
2005,7,6,15,10828.9362
2005,7,22,13,10681.58914
2005,7,8,7,7460.524437
2005,7,9,18,11415.81855
2005,7,17,10,7444.053848
2005,7,13,5,8936.995025
2005,7,16,9,7439.347966
2005,7,16,21,11615.00679
2005,7,14,23,11735.81855
2005,7,7,22,10929.34797
2005,7,25,12,10225.45385
2005,7,28,13,11183.35973
2005,7,26,22,13971.84797
2005,7,19,2,11118.96561
2005,7,27,23,13578.75973
2005,7,29,7,9279.347966
2005,7,10,24,8836.995025
2005,7,1,11,9892.142084
2005,7,20,18,13142.87738
2005,7,8,1,10224.78914
2005,7,20,3,10416.97738
2005,7,2,23,11762.87738
2005,7,1,7,8422.877378
2005,7,5,6,8039.347966
2005,7,7,24,10274.05385
2005,7,8,12,9042.289142
2005,7,5,13,10071.5715
2005,7,19,9,9442.877378
2005,7,27,5,10551.99502
2005,7,2,16,11429.9362
2005,7,12,18,11969.78914
2005,7,21,2,11007.46561
2005,7,14,22,11894.05385
2005,7,5,3,9724.642084
2005,7,14,4,9410.524437
2005,7,10,13,8548.759731
2005,7,30,14,10052.37738
2005,7,31,5,8287.877378
2005,7,31,24,11189.9362
2005,7,26,14,12032.01267
2005,7,21,19,13112.28914
2005,7,25,16,12719.5362
2005,7,13,12,9779.053848
2005,7,24,4,10103.1715
2005,7,25,17,13210.23032
2005,7,28,24,11837.58326
2005,7,19,14,11317.26561
2005,7,12,19,12095.6715
2005,7,6,11,9594.642084
2005,7,1,1,11827.87738
2005,7,1,14,11409.20091
2005,7,28,9,9058.171495
2005,7,9,5,8470.524437
2005,7,30,17,10742.87738
2005,7,24,10,8971.847966
2005,7,16,7,7605.230319
2005,7,7,18,10921.99502
2005,7,4,21,11118.11267
2005,7,3,12,8606.995025
2005,7,3,20,10942.14208
2005,7,30,4,9607.58326
2005,7,26,1,13127.98914
2005,7,21,18,13131.55385
2005,7,12,21,11889.64208
2005,7,19,24,11621.40679
2005,7,21,13,10982.38914
2005,7,17,2,10254.78914
2005,7,15,15,11004.05385
2005,7,9,9,7925.230319
2005,7,26,20,14032.73032
2005,7,16,1,10122.24208
2005,7,24,13,10148.89502
2005,7,4,10,7590.818554
2005,7,29,3,10844.84797
2005,7,19,1,11900.34797
2005,7,27,7,9594.642084
2005,7,26,18,14039.34797
2005,7,12,14,10230.71267
2005,7,15,19,11686.40679
2005,7,22,8,8681.700907
2005,7,11,11,8940.524437
2005,7,14,20,12066.70091
2005,7,6,1,11050.23032
2005,7,7,2,9888.877378
2005,7,23,10,9355.524437
2005,7,22,18,12990.52444
2005,7,5,4,9364.642084
2005,7,5,8,7486.40679
2005,7,13,17,11798.75973
2005,7,10,10,7134.642084
2005,7,7,19,10894.64208
2005,7,16,5,8355.818554
2005,7,21,5,9469.047966
2005,7,31,9,7755.671495
2005,7,3,17,10936.40679
2005,7,25,6,9345.818554
2005,7,11,23,11325.08326
2005,7,20,11,9629.495025
2005,7,28,12,10164.64208
2005,7,28,21,12173.46561
2005,7,12,6,8459.347966
2005,7,26,24,13401.85385
2005,7,27,15,12473.75973
2005,7,28,4,10662.25385
2005,7,16,3,9276.112672
2005,7,29,17,10990.83032
2005,7,24,9,9112.289142
2005,7,16,8,7591.112672
2005,7,16,17,11349.34797
2005,7,5,5,8796.995025
2005,7,6,7,8714.053848
2005,7,6,21,11243.46561
2005,7,11,5,7888.759731
2005,7,7,21,10941.70091
2005,7,14,9,8015.818554
2005,7,23,21,12652.58326
2005,7,24,2,10972.96561
2005,7,2,3,9874.347966
2005,7,19,4,10509.64208
2005,7,27,12,10552.1715
2005,7,27,9,9411.112672
2005,7,31,15,10286.05385
2005,7,26,19,14132.49502
2005,7,25,23,13740.52444
2005,7,20,16,12533.61267
2005,7,23,4,10459.49502
2005,7,22,22,13071.55385
2005,7,3,11,7902.877378
2005,7,4,14,9738.58326
2005,7,24,5,10063.46561
2005,7,17,13,9216.200907
2005,7,2,5,9200.524437
2005,7,9,15,10560.92444
2005,7,3,6,9209.347966
2005,7,5,24,11187.6715
2005,7,20,4,10123.46561
2005,7,18,5,9072.553848
2005,7,9,8,7848.171495
2005,7,2,24,11442.28914
2005,7,23,2,11532.8362
2005,7,11,16,11385.81855
2005,7,23,5,10507.58326
2005,7,12,4,8879.347966
2005,7,12,13,9875.389142
2005,7,10,2,9725.389142
2005,7,24,14,10662.74208
2005,7,30,12,9551.40679
2005,7,24,22,12471.40679
2005,7,13,6,8246.995025
2005,7,3,10,8029.347966
2005,7,31,8,7671.112672
2005,7,20,7,9389.347966
2005,7,27,17,13495.96561
2005,7,17,14,9922.418554
2005,7,18,22,12877.73032
2005,7,10,19,9595.230319
2005,7,29,8,8757.58326
2005,7,11,20,11671.11267
2005,7,3,1,11107.45385
2005,7,3,14,9623.50679
2005,7,2,2,10575.11267
2005,7,26,10,10042.58326
2005,7,10,7,7658.759731
2005,7,1,12,10460.41267
2005,7,9,21,11177.58326
2005,7,8,4,8660.671495
2005,7,1,20,12359.25385
2005,7,8,22,11496.40679
2005,7,24,1,11474.55385
2005,7,19,13,10644.14797
2005,7,21,21,12736.84797
2005,7,8,17,11108.75973
2005,7,20,6,9569.936201
2005,7,13,15,11084.15385
2005,7,25,11,10008.02444
2005,7,28,19,12898.1715
2005,7,20,20,12996.40679
2005,7,14,1,11338.1715
2005,7,26,13,10953.41267
2005,7,11,22,11642.28914
2005,7,30,22,10805.81855
2005,7,30,23,10661.11267
2005,7,30,20,10904.9362
2005,7,24,18,12386.99502
2005,7,10,14,9134.053848
2005,7,24,23,12189.50091
2005,7,20,8,9169.936201
2005,7,17,11,7700.08326
2005,7,16,20,11576.84797
2005,7,23,16,12072.58326
2005,7,11,3,8121.112672
2005,7,8,15,10441.70091
2005,7,8,3,9388.759731
2005,7,5,2,10048.90679
2005,7,13,8,7679.936201
2005,7,15,13,9975.353848
2005,7,7,4,8038.171495
2005,7,8,23,11276.99502
2005,7,8,20,11406.40679
2005,7,7,8,7549.347966
2005,7,11,6,7505.230319
2005,7,12,10,8746.40679
2005,7,9,19,11340.52444
2005,7,14,5,9040.524437
2005,7,13,9,8006.40679
2005,7,4,24,10611.84797
2005,7,23,24,11915.2715
2005,7,1,17,12365.81855
2005,7,5,15,11328.23032
2005,7,27,6,10060.52444
2005,7,17,23,12110.52444
2005,7,18,18,12905.81855
2005,7,28,14,11566.05385
2005,7,13,18,12085.23032
2005,7,25,15,12469.05385
2005,7,19,12,10086.49502
2005,7,18,3,10086.11267
2005,7,15,12,9647.58326
2005,7,22,9,8983.465613
2005,7,14,8,7578.171495
2005,7,7,5,7709.936201
2005,7,2,15,11065.20679
2005,7,7,9,7770.524437
2005,7,4,7,8202.877378
2005,7,6,6,9166.995025
2005,7,19,17,12283.46561
2005,7,5,21,11631.25973
2005,7,2,22,11949.9362
2005,7,4,22,10957.73032
2005,7,31,21,11244.05385
2005,7,26,2,12324.20091
2005,7,10,1,10253.60679
2005,7,20,5,9792.58326
2005,7,17,4,8910.524437
2005,7,21,12,10528.55385
2005,7,21,3,10549.34797
2005,7,23,14,11261.70091
2005,7,24,19,12392.58326
2005,7,23,23,12492.87738
2005,7,21,22,12493.89502
2005,7,13,22,11684.31267
2005,7,21,4,9962.212672
2005,7,19,15,11713.46561
2005,7,15,17,11446.99502
2005,7,20,17,12960.52444
2005,7,5,11,8949.347966
2005,7,31,3,9736.789142
2005,7,6,14,10463.49502
2005,7,18,2,10844.34797
2005,7,6,23,10938.1715
2005,7,9,2,10778.88914
2005,7,1,6,9161.700907
2005,7,3,24,10676.55385
2005,7,9,13,9404.818554
2005,7,29,1,11806.11267
2005,7,18,7,8434.642084
2005,7,29,5,9715.230319
2005,7,10,4,8271.112672
2005,7,14,13,9827.10679
2005,7,1,18,12529.70091
2005,7,19,18,12287.4362
2005,7,12,2,10439.05385
2005,7,16,15,10801.98326
2005,7,4,9,7621.700907
2005,7,29,16,10999.9362
2005,7,17,12,8466.995025
2005,7,1,10,9369.200907
2005,7,22,7,8962.877378
2005,7,15,14,10392.3362
2005,7,17,6,8298.759731
2005,7,27,8,9408.024437
2005,7,12,11,9280.818554
2005,7,4,13,9062.365613
2005,7,5,1,10460.96561
2005,7,16,18,11499.34797
2005,7,20,10,9558.318554
2005,7,8,6,7536.995025
2005,7,18,8,8368.759731
2005,7,7,12,9041.259731
2005,7,7,20,10863.46561
2005,7,2,8,8024.053848
2005,7,9,16,10931.28914
2005,7,2,19,12021.11267
2005,7,22,1,11880.96561
2005,7,16,24,10866.31855
2005,7,6,17,11110.52444
2005,7,12,1,11113.46561
2005,7,22,6,9459.936201
2005,7,11,15,10884.64208
2005,7,23,11,9146.630319
2005,7,31,11,8192.289142
2005,7,22,20,13195.77738
2005,7,25,21,14033.31855
2005,7,8,10,8073.465613
2005,7,31,16,10680.52444
2005,7,31,7,7791.112672
2005,7,25,24,13311.42444
2005,7,22,15,12286.70091
2005,7,19,19,12250.52444
2005,7,16,16,11136.99502
2005,7,15,11,8971.112672
2005,7,18,20,13028.1715
2005,7,13,3,9880.271495
2005,7,13,7,7844.053848
2005,7,28,23,11916.40679
2005,7,9,11,7969.642084
2005,7,11,8,7237.58326
2005,7,1,4,10259.7715
2005,7,7,15,9956.40679
2005,7,12,17,11789.9362
2005,7,9,7,7854.642084
2005,7,8,18,11266.40679
2005,7,14,10,8634.053848
2005,7,12,5,8826.40679
2005,7,11,13,9861.747966
2005,7,11,9,7503.465613
2005,7,18,6,8625.818554
2005,7,29,2,11582.28914
2005,7,29,6,9201.112672
2005,7,15,23,10667.49502
2005,7,24,12,9513.171495
2005,7,29,20,11139.34797
2005,7,29,13,10166.54797
2005,7,31,1,10612.84208
2005,7,31,19,11003.75973
2005,7,26,23,13710.6715
2005,7,20,9,9315.818554
2005,7,3,21,10951.11267
2005,7,9,1,11069.64208
2005,7,9,14,9985.524437
2005,7,1,5,9863.465613
2005,7,1,23,11763.46561
2005,7,2,7,8418.171495
2005,7,4,6,8589.936201
2005,7,8,24,10833.75973
2005,7,6,13,10271.25973
2005,7,18,9,8774.053848
2005,7,31,12,8713.024437
2006,7,6,22,10722.28914
2006,7,20,2,12629.34797
2006,7,14,16,13510.81855
2006,7,26,5,9215.818554
2006,7,5,16,12015.23032
2006,7,23,12,8596.995025
2006,7,31,14,11678.40091
2006,7,30,5,9363.171495
2006,7,30,24,12768.64208
2006,7,21,14,11662.52444
2006,7,1,9,7479.347966
2006,7,22,19,12102.28914
2006,7,21,23,13302.14208
2006,7,24,16,11917.73032
2006,7,10,12,9723.924437
2006,7,27,4,10297.4362
2006,7,18,16,13936.93032
2006,7,22,17,12014.05385
2006,7,29,24,12193.02444
2006,7,7,11,8824.053848
2006,7,19,11,9530.030319
2006,7,18,1,13236.84797
2006,7,25,4,9434.642084
2006,7,27,3,10895.6362
2006,7,15,7,9294.642084
2006,7,1,24,10975.52444
2006,7,30,9,8295.230319
2006,7,6,3,10525.81855
2006,7,2,20,11786.40679
2006,7,11,18,12518.75973
2006,7,27,1,12898.02444
2006,7,24,3,9177.036201
2006,7,13,21,13776.40679
2006,7,18,24,14330.81855
2006,7,18,15,13330.55973
2006,7,14,2,12302.73032
2006,7,19,23,14291.55385
2006,7,28,11,9895.965613
2006,7,25,20,13192.87738
2006,7,28,22,14451.11267
2006,7,20,21,14176.40679
2006,7,7,10,8242.289142
2006,7,13,19,13842.28914
2006,7,24,7,7835.230319
2006,7,29,18,12924.64208
2006,7,13,14,11488.61855
2006,7,14,19,14044.64208
2006,7,25,8,7846.40679
2006,7,10,11,8978.395025
2006,7,15,20,13623.90679
2006,7,7,1,10552.4362
2006,7,6,2,10800.55385
2006,7,22,10,8164.936201
2006,7,5,12,9741.995025
2006,7,4,4,10197.28914
2006,7,5,20,12273.02444
2006,7,4,8,8380.524437
2006,7,14,6,8966.40679
2006,7,11,10,8659.936201
2006,7,4,19,12174.64208
2006,7,19,22,14516.25973
2006,7,18,21,14994.64208
2006,7,4,17,12209.64208
2006,7,23,1,11431.11267
2006,7,30,6,9012.289142
2006,7,24,6,7771.700907
2006,7,12,23,13087.58326
2006,7,7,16,10813.46561
2006,7,27,21,14401.70091
2006,7,8,5,8576.995025
2006,7,27,22,14251.11267
2006,7,20,18,14624.49502
2006,7,20,15,12951.70091
2006,7,15,3,11200.77738
2006,7,19,8,8455.230319
2006,7,29,10,8906.700907
2006,7,25,9,8158.171495
2006,7,17,8,8126.40679
2006,7,23,18,11744.05385
2006,7,30,10,8181.40679
2006,7,3,4,10194.34797
2006,7,1,15,10577.49502
2006,7,15,24,11856.52444
2006,7,7,7,7611.112672
2006,7,6,18,10798.1715
2006,7,10,5,8788.171495
2006,7,3,13,10031.61267
2006,7,17,9,8432.877378
2006,7,14,24,13318.1715
2006,7,17,22,13981.11267
2006,7,3,3,10465.91267
2006,7,26,12,9892.436201
2006,7,30,15,11253.02444
2006,7,30,18,12617.58326
2006,7,27,19,14300.3362
2006,7,29,15,11847.98914
2006,7,22,4,10269.38914
2006,7,28,7,8989.936201
2006,7,11,17,12438.61267
2006,7,19,10,9233.353848
2006,7,5,22,12148.1715
2006,7,29,9,8864.642084
2006,7,3,5,9366.847966
2006,7,3,23,11803.46561
2006,7,2,6,8466.40679
2006,7,6,24,10617.58326
2006,7,2,13,8909.347966
2006,7,9,12,7840.230319
2006,7,31,18,14841.04797
2006,7,1,21,11262.87738
2006,7,8,8,7259.347966
2006,7,3,16,12291.70091
2006,7,31,4,9815.671495
2006,7,22,2,11703.00679
2006,7,15,22,13073.61267
2006,7,4,3,10430.27738
2006,7,13,4,10148.18914
2006,7,14,21,14220.23032
2006,7,8,11,7620.524437
2006,7,11,2,10769.21855
2006,7,27,14,12081.55385
2006,7,3,9,8022.877378
2006,7,20,19,14549.9362
2006,7,26,16,12517.4362
2006,7,12,12,9642.58326
2006,7,2,10,7354.642084
2006,7,30,21,12981.11267
2006,7,22,16,11807.58326
2006,7,21,7,8119.347966
2006,7,24,17,12207.58326
2006,7,18,14,12619.78914
2006,7,21,24,12879.58914
2006,7,28,8,8839.936201
2006,7,2,14,9692.759731
2006,7,18,13,11472.83032
2006,7,28,3,11233.62444
2006,7,31,17,14303.73032
2006,7,12,16,12637.6715
2006,7,25,10,8774.936201
2006,7,17,7,8362.289142
2006,7,22,24,11141.55385
2006,7,8,21,11396.99502
2006,7,9,22,11309.34797
2006,7,1,19,11344.64208
2006,7,15,4,10708.60091
2006,7,25,1,11797.46561
2006,7,22,5,9695.230319
2006,7,2,12,8263.612672
2006,7,12,24,12673.1362
2006,7,9,17,11123.46561
2006,7,16,2,11283.46561
2006,7,12,15,12083.74208
2006,7,8,9,7560.524437
2006,7,29,19,12823.31855
2006,7,27,20,14385.81855
2006,7,17,24,13510.88326
2006,7,27,13,11188.22444
2006,7,5,10,8961.995025
2006,7,31,23,14319.9362
2006,7,31,20,14795.23032
2006,7,26,7,8272.289142
2006,7,20,24,12632.9362
2006,7,11,14,11077.50091
2006,7,23,8,7501.700907
2006,7,16,11,8329.347966
2006,7,17,20,14087.87738
2006,7,10,3,9352.436201
2006,7,26,11,9352.289142
2006,7,6,4,10121.55385
2006,7,6,8,8247.58326
2006,7,16,6,9328.171495
2006,7,13,10,9049.347966
2006,7,6,19,10780.52444
2006,7,17,5,9449.347966
2006,7,17,1,11846.40679
2006,7,12,9,8497.58326
2006,7,17,18,14370.31855
2006,7,22,21,11585.81855
2006,7,2,17,11557.58326
2006,7,26,6,8673.465613
2006,7,10,23,12030.23032
2006,7,29,12,9360.230319
2006,7,29,21,12784.64208
2006,7,26,15,12013.63032
2006,7,25,23,12781.70091
2006,7,29,4,10197.87738
2006,7,23,22,11876.55385
2006,7,17,3,10380.63032
2006,7,28,17,14238.02444
2006,7,17,21,13994.05385
2006,7,23,9,7564.642084
2006,7,15,8,8839.936201
2006,7,21,1,12503.46561
2006,7,23,13,9209.818554
2006,7,16,13,10035.78914
2006,7,4,5,9579.789142
2006,7,3,15,11749.65385
2006,7,5,7,8561.700907
2006,7,18,17,14343.31855
2006,7,18,10,8965.189142
2006,7,27,18,14283.02444
2006,7,1,13,9370.142084
2006,7,15,9,8722.877378
2006,7,6,16,10600.52444
2006,7,25,2,10722.12444
2006,7,9,23,11226.99502
2006,7,1,3,9353.118554
2006,7,18,4,10189.98326
2006,7,20,12,10474.05385
2006,7,25,22,12916.40679
2006,7,22,14,10735.94208
2006,7,25,19,13232.87738
2006,7,22,23,10981.11267
2006,7,21,16,13087.87738
2006,7,30,13,9858.495025
2006,7,21,17,13428.02444
2006,7,2,11,7511.700907
2006,7,30,3,10183.48326
2006,7,14,15,12788.78914
2006,7,5,14,10891.70091
2006,7,5,23,12014.34797
2006,7,6,9,8669.936201
2006,7,3,18,12460.96561
2006,7,16,22,12911.70091
2006,7,19,5,9982.289142
2006,7,31,13,10892.33032
2006,7,1,16,11002.73032
2006,7,10,16,11931.11267
2006,7,11,1,11722.14208
2006,7,11,4,9453.465613
2006,7,13,13,10714.78914
2006,7,25,13,10426.15973
2006,7,4,2,11097.23032
2006,7,13,2,12120.52444
2006,7,25,14,11301.32444
2006,7,5,9,8734.053848
2006,7,10,17,12112.4362
2006,7,28,16,14023.75973
2006,7,14,12,10514.05385
2006,7,10,22,12230.52444
2006,7,30,8,8386.112672
2006,7,23,7,7562.877378
2006,7,26,17,13131.11267
2006,7,16,14,10913.75973
2006,7,11,19,12666.40679
2006,7,26,8,8108.171495
2006,7,22,3,10497.38914
2006,7,10,20,12264.64208
2006,7,2,1,11036.99502
2006,7,4,23,11631.40679
2006,7,9,3,9402.289142
2006,7,3,2,11244.3715
2006,7,27,10,9649.418554
2006,7,11,7,7898.759731
2006,7,13,24,12954.20091
2006,7,6,12,9497.289142
2006,7,11,21,12745.81855
2006,7,9,4,8912.58326
2006,7,6,20,10815.37738
2006,7,1,8,7642.289142
2006,7,8,16,10798.1715
2006,7,3,19,12425.23032
2006,7,19,16,14111.85385
2006,7,27,11,10144.05385
2006,7,19,7,8768.759731
2006,7,2,18,11751.70091
2006,7,7,17,11191.70091
2006,7,21,6,8558.171495
2006,7,10,15,11310.35385
2006,7,24,11,8930.671495
2006,7,30,11,8274.200907
2006,7,21,20,13975.23032
2006,7,15,1,13133.75973
2006,7,24,21,11965.08326
2006,7,31,22,14793.75973
2006,7,30,7,8704.642084
2006,7,25,18,13111.11267
2006,7,23,15,10028.7715
2006,7,13,16,13051.70091
2006,7,18,19,14801.70091
2006,7,21,8,7932.877378
2006,7,14,11,9927.142084
2006,7,19,20,14881.11267
2006,7,12,3,10470.84797
2006,7,12,8,8305.230319
2006,7,16,10,7913.465613
2006,7,4,15,11438.3715
2006,7,9,20,11321.70091
2006,7,10,6,8352.877378
2006,7,11,24,12235.81855
