date,units_sold,price,region,year,month,peak
2017-01-01,4.2252454,0.88,Great_Lakes,2017,1,0
2017-01-01,38.87971685,0.89,Total_US,2017,1,0
2017-01-08,4.6919375,1.25,Northeast,2017,1,0
2017-01-08,7.43237614,0.86,West,2017,1,0
2017-01-08,6.34796479,0.74,SouthCentral,2017,1,0
2017-01-08,38.04980262,0.99,Total_US,2017,1,0
2017-01-08,3.45481997,1.11,Midsouth,2017,1,0
2017-01-08,4.06713496,0.99,Great_Lakes,2017,1,0
2017-01-08,1.89038978,1.06,Plains,2017,1,0
2017-01-08,3.51213109,1.17,Southeast,2017,1,0
2017-01-08,0.42500071,1.19,Northern_New_England,2017,1,0
2017-01-15,4.25095855,1.36,Northeast,2017,1,0
2017-01-15,2.06419402,1.05,Plains,2017,1,0
2017-01-15,3.03432024,1.23,Midsouth,2017,1,0
2017-01-15,7.10372614,0.68,SouthCentral,2017,1,0
2017-01-15,38.29548831,0.98,Total_US,2017,1,0
2017-01-15,3.84313976,1.17,Southeast,2017,1,0
2017-01-15,7.44937427,0.85,West,2017,1,0
2017-01-15,3.89322087,1.05,Great_Lakes,2017,1,0
2017-01-15,0.42126296,1.25,Northern_New_England,2017,1,0
2017-01-22,4.99270164,0.97,Southeast,2017,1,0
2017-01-22,6.2076385,0.74,SouthCentral,2017,1,0
2017-01-22,0.50234531,1.17,Northern_New_England,2017,1,0
2017-01-22,42.14039339,0.94,Total_US,2017,1,0
2017-01-22,5.00735622,1.39,Northeast,2017,1,0
2017-01-22,1.81265288,1.09,Plains,2017,1,0
2017-01-22,4.69637214,0.95,Great_Lakes,2017,1,0
2017-01-22,3.39418415,1.17,Midsouth,2017,1,0
2017-01-22,7.87614738,0.82,West,2017,1,0
2017-01-29,39.37357925,0.96,Total_US,2017,1,0
2017-01-29,3.15100047,1.22,Midsouth,2017,1,0
2017-01-29,7.56159072,0.85,West,2017,1,0
2017-01-29,3.7991541,1.01,Great_Lakes,2017,1,0
2017-01-29,4.14371222,1.12,Southeast,2017,1,0
2017-01-29,2.05789939,1.06,Plains,2017,1,0
2017-01-29,4.15504211,1.39,Northeast,2017,1,0
2017-01-29,6.44969815,0.76,SouthCentral,2017,1,0
2017-01-29,0.42338702,1.21,Northern_New_England,2017,1,0
2017-02-05,11.27474911,0.66,West,2017,2,1
2017-02-05,3.57549921,0.76,Plains,2017,2,1
2017-02-05,4.70368101,0.95,Midsouth,2017,2,1
2017-02-05,6.57518676,0.73,Great_Lakes,2017,2,1
2017-02-05,7.54593897,0.81,Southeast,2017,2,1
2017-02-05,9.42160922,0.62,SouthCentral,2017,2,1
2017-02-05,6.72419661,1.23,Northeast,2017,2,1
2017-02-05,0.701706,1.13,Northern_New_England,2017,2,1
2017-02-05,61.0344571,0.77,Total_US,2017,2,1
2017-02-12,2.09798348,0.94,Plains,2017,2,1
2017-02-12,41.07747065,0.87,Total_US,2017,2,1
2017-02-12,0.5013648,1.13,Northern_New_England,2017,2,1
2017-02-12,7.58935736,0.76,West,2017,2,1
2017-02-12,7.04307806,0.68,SouthCentral,2017,2,1
2017-02-12,4.12913603,0.88,Great_Lakes,2017,2,1
2017-02-12,4.5842456,0.91,Southeast,2017,2,1
2017-02-12,3.40372366,1.07,Midsouth,2017,2,1
2017-02-12,5.36776978,1.19,Northeast,2017,2,1
2017-02-19,5.95322287,0.75,SouthCentral,2017,2,1
2017-02-19,3.52620521,1.36,Northeast,2017,2,1
2017-02-19,6.85230451,0.88,West,2017,2,1
2017-02-19,3.18422155,1.1,Great_Lakes,2017,2,1
2017-02-19,33.90585458,0.99,Total_US,2017,2,1
2017-02-19,0.3753222,1.37,Northern_New_England,2017,2,1
2017-02-19,2.08761713,0.96,Plains,2017,2,1
2017-02-19,3.178563,1.14,Southeast,2017,2,1
2017-02-19,2.92935167,1.19,Midsouth,2017,2,1
2017-02-26,6.92873697,0.86,West,2017,2,1
2017-02-26,3.84871552,1.08,Great_Lakes,2017,2,1
2017-02-26,6.8088054,0.7,SouthCentral,2017,2,1
2017-02-26,3.98057414,1.43,Northeast,2017,2,1
2017-02-26,3.78008191,1.09,Southeast,2017,2,1
2017-02-26,0.43420149,1.25,Northern_New_England,2017,2,1
2017-02-26,3.31053037,1.2,Midsouth,2017,2,1
2017-02-26,2.00826347,1.05,Plains,2017,2,1
2017-02-26,37.00779769,0.99,Total_US,2017,2,1
2017-03-05,3.07885636,1.39,Southeast,2017,3,1
2017-03-05,5.63778974,0.87,SouthCentral,2017,3,1
2017-03-05,4.46855534,1.34,Northeast,2017,3,1
2017-03-05,1.60159981,1.25,Plains,2017,3,1
2017-03-05,0.38482885,1.38,Northern_New_England,2017,3,1
2017-03-05,3.39798584,1.14,Midsouth,2017,3,1
2017-03-05,33.68417501,1.13,Total_US,2017,3,1
2017-03-05,6.66789616,0.96,West,2017,3,1
2017-03-05,3.19734166,1.24,Great_Lakes,2017,3,1
2017-03-12,3.13078467,1.45,Southeast,2017,3,1
2017-03-12,1.60270069,1.29,Plains,2017,3,1
2017-03-12,3.05901005,1.33,Midsouth,2017,3,1
2017-03-12,32.02057394,1.22,Total_US,2017,3,1
2017-03-12,3.77929569,1.6,Northeast,2017,3,1
2017-03-12,7.04068356,0.94,West,2017,3,1
2017-03-12,2.88346663,1.38,Great_Lakes,2017,3,1
2017-03-12,5.31653073,0.93,SouthCentral,2017,3,1
2017-03-12,0.39786117,1.41,Northern_New_England,2017,3,1
2017-03-19,0.38061268,1.43,Northern_New_England,2017,3,1
2017-03-19,2.93307638,1.35,Midsouth,2017,3,1
2017-03-19,6.24238113,1.04,West,2017,3,1
2017-03-19,1.67988222,1.3,Plains,2017,3,1
2017-03-19,3.76835935,1.59,Northeast,2017,3,1
2017-03-19,3.16836837,1.45,Southeast,2017,3,1
2017-03-19,31.59512523,1.25,Total_US,2017,3,1
2017-03-19,2.97535686,1.39,Great_Lakes,2017,3,1
2017-03-19,5.49874296,0.94,SouthCentral,2017,3,1
2017-03-26,0.41676978,1.38,Northern_New_England,2017,3,1
2017-03-26,3.14934904,1.52,Southeast,2017,3,1
2017-03-26,3.16260085,1.33,Midsouth,2017,3,1
2017-03-26,6.68054039,1,West,2017,3,1
2017-03-26,3.00219577,1.42,Great_Lakes,2017,3,1
2017-03-26,32.55511932,1.24,Total_US,2017,3,1
2017-03-26,3.97719618,1.54,Northeast,2017,3,1
2017-03-26,5.80554199,0.93,SouthCentral,2017,3,1
2017-03-26,1.70462412,1.33,Plains,2017,3,1
2017-04-02,0.42220167,1.45,Northern_New_England,2017,4,1
2017-04-02,3.08103618,1.41,Great_Lakes,2017,4,1
2017-04-02,1.81814812,1.29,Plains,2017,4,1
2017-04-02,3.28906945,1.49,Southeast,2017,4,1
2017-04-02,3.98865448,1.62,Northeast,2017,4,1
2017-04-02,6.777539,0.84,SouthCentral,2017,4,1
2017-04-02,3.35093853,1.3,Midsouth,2017,4,1
2017-04-02,34.46801736,1.21,Total_US,2017,4,1
2017-04-02,6.44282051,1.05,West,2017,4,1
2017-04-09,0.5157753,1.33,Northern_New_England,2017,4,1
2017-04-09,1.86802201,1.28,Plains,2017,4,1
2017-04-09,3.25790193,1.41,Southeast,2017,4,1
2017-04-09,6.18382303,0.92,SouthCentral,2017,4,1
2017-04-09,4.31343098,1.6,Northeast,2017,4,1
2017-04-09,3.14901304,1.41,Great_Lakes,2017,4,1
2017-04-09,6.77420048,1,West,2017,4,1
2017-04-09,34.78571255,1.21,Total_US,2017,4,1
2017-04-09,2.99013808,1.39,Midsouth,2017,4,1
2017-04-16,3.41823557,1.37,Southeast,2017,4,1
2017-04-16,2.96508346,1.43,Midsouth,2017,4,1
2017-04-16,0.41748041,1.46,Northern_New_England,2017,4,1
2017-04-16,35.18232078,1.23,Total_US,2017,4,1
2017-04-16,4.04320476,1.65,Northeast,2017,4,1
2017-04-16,6.94989075,0.88,SouthCentral,2017,4,1
2017-04-16,1.80800216,1.35,Plains,2017,4,1
2017-04-16,3.54315249,1.36,Great_Lakes,2017,4,1
2017-04-16,7.01266519,1.02,West,2017,4,1
2017-04-23,35.72901392,1.18,Total_US,2017,4,1
2017-04-23,0.40473965,1.38,Northern_New_England,2017,4,1
2017-04-23,7.52306126,0.83,SouthCentral,2017,4,1
2017-04-23,3.50323608,1.39,Southeast,2017,4,1
2017-04-23,6.82210927,0.96,West,2017,4,1
2017-04-23,3.19326998,1.38,Great_Lakes,2017,4,1
2017-04-23,3.06039583,1.4,Midsouth,2017,4,1
2017-04-23,2.14344539,1.18,Plains,2017,4,1
2017-04-23,3.8461963,1.59,Northeast,2017,4,1
2017-04-30,3.5841349,1.38,Great_Lakes,2017,4,1
2017-04-30,4.28914975,1.6,Northeast,2017,4,1
2017-04-30,0.40779012,1.39,Northern_New_England,2017,4,1
2017-04-30,7.48393118,0.86,SouthCentral,2017,4,1
2017-04-30,3.29132816,1.38,Midsouth,2017,4,1
2017-04-30,38.31550043,1.18,Total_US,2017,4,1
2017-04-30,6.99858219,0.98,West,2017,4,1
2017-04-30,4.6982668,1.24,Southeast,2017,4,1
2017-04-30,2.08043813,1.19,Plains,2017,4,1
2017-05-07,5.39171788,1.14,Southeast,2017,5,1
2017-05-07,8.54590875,0.94,West,2017,5,1
2017-05-07,4.37272872,1.19,Midsouth,2017,5,1
2017-05-07,7.92289843,0.85,SouthCentral,2017,5,1
2017-05-07,47.2939216,1.09,Total_US,2017,5,1
2017-05-07,2.61723735,1.13,Plains,2017,5,1
2017-05-07,0.54420061,1.23,Northern_New_England,2017,5,1
2017-05-07,5.26233616,1.53,Northeast,2017,5,1
2017-05-07,5.30889112,1.1,Great_Lakes,2017,5,1
2017-05-14,3.9018257,1.19,Great_Lakes,2017,5,1
2017-05-14,3.04759625,1.31,Midsouth,2017,5,1
2017-05-14,6.551804,0.92,SouthCentral,2017,5,1
2017-05-14,3.56084176,1.36,Southeast,2017,5,1
2017-05-14,4.16312072,1.67,Northeast,2017,5,1
2017-05-14,0.39118988,1.53,Northern_New_England,2017,5,1
2017-05-14,1.89483335,1.33,Plains,2017,5,1
2017-05-14,7.14362499,1.01,West,2017,5,1
2017-05-14,36.63426903,1.19,Total_US,2017,5,1
2017-05-21,4.11030509,1.66,Northeast,2017,5,1
2017-05-21,3.60937795,1.38,Southeast,2017,5,1
2017-05-21,1.84088979,1.33,Plains,2017,5,1
2017-05-21,34.39765115,1.26,Total_US,2017,5,1
2017-05-21,6.08479699,0.94,SouthCentral,2017,5,1
2017-05-21,3.23230482,1.34,Midsouth,2017,5,1
2017-05-21,0.39328953,1.54,Northern_New_England,2017,5,1
2017-05-21,3.41547426,1.34,Great_Lakes,2017,5,1
2017-05-21,6.50549928,1.06,West,2017,5,1
2017-05-28,1.9755247,1.38,Plains,2017,5,1
2017-05-28,3.91690869,1.38,Southeast,2017,5,1
2017-05-28,37.03089373,1.28,Total_US,2017,5,1
2017-05-28,3.56284146,1.37,Great_Lakes,2017,5,1
2017-05-28,6.54904384,0.96,SouthCentral,2017,5,1
2017-05-28,0.44504968,1.66,Northern_New_England,2017,5,1
2017-05-28,3.38016163,1.38,Midsouth,2017,5,1
2017-05-28,4.52967268,1.71,Northeast,2017,5,1
2017-05-28,6.9559888,1.07,West,2017,5,1
2017-06-04,6.92774515,1.07,West,2017,6,1
2017-06-04,6.58588205,0.93,SouthCentral,2017,6,1
2017-06-04,3.21227631,1.43,Midsouth,2017,6,1
2017-06-04,37.35236059,1.24,Total_US,2017,6,1
2017-06-04,4.09656083,1.74,Northeast,2017,6,1
2017-06-04,4.23722191,1.34,Southeast,2017,6,1
2017-06-04,2.13610271,1.31,Plains,2017,6,1
2017-06-04,3.64947804,1.33,Great_Lakes,2017,6,1
2017-06-04,0.4016377,1.66,Northern_New_England,2017,6,1
2017-06-11,3.15078824,1.34,Midsouth,2017,6,1
2017-06-11,4.15101669,1.33,Southeast,2017,6,1
2017-06-11,3.71423795,1.27,Great_Lakes,2017,6,1
2017-06-11,7.13876683,1.02,West,2017,6,1
2017-06-11,6.52648894,0.93,SouthCentral,2017,6,1
2017-06-11,2.12048801,1.31,Plains,2017,6,1
2017-06-11,37.0398538,1.21,Total_US,2017,6,1
2017-06-11,0.40648608,1.62,Northern_New_England,2017,6,1
2017-06-11,4.06085093,1.68,Northeast,2017,6,1
2017-06-18,7.41726407,0.89,SouthCentral,2017,6,1
2017-06-18,3.03287122,1.34,Midsouth,2017,6,1
2017-06-18,4.66813531,1.12,Great_Lakes,2017,6,1
2017-06-18,1.99342109,1.35,Plains,2017,6,1
2017-06-18,3.40445777,1.35,Southeast,2017,6,1
2017-06-18,0.42008907,1.52,Northern_New_England,2017,6,1
2017-06-18,38.24766933,1.18,Total_US,2017,6,1
2017-06-18,7.18720064,1.02,West,2017,6,1
2017-06-18,3.9452704,1.68,Northeast,2017,6,1
2017-06-25,3.93898506,1.15,Great_Lakes,2017,6,1
2017-06-25,3.14751914,1.27,Midsouth,2017,6,1
2017-06-25,3.66694413,1.28,Southeast,2017,6,1
2017-06-25,37.30530768,1.17,Total_US,2017,6,1
2017-06-25,0.35932155,1.62,Northern_New_England,2017,6,1
2017-06-25,6.46642964,0.92,SouthCentral,2017,6,1
2017-06-25,6.92919397,1.05,West,2017,6,1
2017-06-25,4.1216613,1.54,Northeast,2017,6,1
2017-06-25,2.03531857,1.35,Plains,2017,6,1
2017-07-02,0.43256412,1.57,Northern_New_England,2017,7,1
2017-07-02,2.22331081,1.31,Plains,2017,7,1
2017-07-02,4.03523426,1.63,Northeast,2017,7,1
2017-07-02,3.97926402,1.33,Southeast,2017,7,1
2017-07-02,38.01042616,1.21,Total_US,2017,7,1
2017-07-02,6.6758921,0.92,SouthCentral,2017,7,1
2017-07-02,7.02007649,1.07,West,2017,7,1
2017-07-02,4.25039401,1.18,Great_Lakes,2017,7,1
2017-07-02,3.21896184,1.26,Midsouth,2017,7,1
2017-07-09,4.40634173,1.58,Northeast,2017,7,1
2017-07-09,0.48621404,1.48,Northern_New_England,2017,7,1
2017-07-09,39.36733618,1.17,Total_US,2017,7,1
2017-07-09,3.49199163,1.32,Southeast,2017,7,1
2017-07-09,8.38991804,0.95,West,2017,7,1
2017-07-09,4.10437146,1.2,Great_Lakes,2017,7,1
2017-07-09,7.19496749,0.86,SouthCentral,2017,7,1
2017-07-09,3.17337245,1.29,Midsouth,2017,7,1
2017-07-09,2.10670501,1.32,Plains,2017,7,1
2017-07-16,5.78089313,1.02,SouthCentral,2017,7,1
2017-07-16,5.52948717,1.28,West,2017,7,1
2017-07-16,0.49094046,1.39,Northern_New_England,2017,7,1
2017-07-16,1.84326004,1.38,Plains,2017,7,1
2017-07-16,3.37229792,1.38,Great_Lakes,2017,7,1
2017-07-16,3.51627638,1.36,Southeast,2017,7,1
2017-07-16,32.45504711,1.33,Total_US,2017,7,1
2017-07-16,2.82740411,1.34,Midsouth,2017,7,1
2017-07-16,4.18023798,1.5,Northeast,2017,7,1
2017-07-23,3.58036385,1.36,Southeast,2017,7,1
2017-07-23,6.31128051,1.18,West,2017,7,1
2017-07-23,1.8544513,1.39,Plains,2017,7,1
2017-07-23,4.22203927,1.46,Northeast,2017,7,1
2017-07-23,32.60830151,1.31,Total_US,2017,7,1
2017-07-23,0.46487648,1.38,Northern_New_England,2017,7,1
2017-07-23,5.55058651,1.05,SouthCentral,2017,7,1
2017-07-23,2.88653837,1.34,Midsouth,2017,7,1
2017-07-23,3.01455852,1.47,Great_Lakes,2017,7,1
2017-07-30,2.81709162,1.34,Midsouth,2017,7,1
2017-07-30,4.01883397,1.49,Northeast,2017,7,1
2017-07-30,5.68835724,1.25,West,2017,7,1
2017-07-30,1.71832516,1.46,Plains,2017,7,1
2017-07-30,3.26664669,1.38,Southeast,2017,7,1
2017-07-30,5.54839024,1.06,SouthCentral,2017,7,1
2017-07-30,3.12745133,1.44,Great_Lakes,2017,7,1
2017-07-30,0.41293773,1.55,Northern_New_England,2017,7,1
2017-07-30,31.75609722,1.32,Total_US,2017,7,1
2017-08-06,0.46241285,1.59,Northern_New_England,2017,8,0
2017-08-06,5.54841044,1.32,West,2017,8,0
2017-08-06,4.13266626,1.52,Northeast,2017,8,0
2017-08-06,2.90756395,1.34,Midsouth,2017,8,0
2017-08-06,32.52992023,1.33,Total_US,2017,8,0
2017-08-06,3.35771929,1.42,Great_Lakes,2017,8,0
2017-08-06,5.88272851,1.03,SouthCentral,2017,8,0
2017-08-06,3.28286406,1.41,Southeast,2017,8,0
2017-08-06,1.76201256,1.43,Plains,2017,8,0
2017-08-13,2.90260484,1.37,Midsouth,2017,8,0
2017-08-13,1.73984471,1.43,Plains,2017,8,0
2017-08-13,4.32344002,1.49,Northeast,2017,8,0
2017-08-13,6.05847832,1.05,SouthCentral,2017,8,0
2017-08-13,3.65463349,1.42,Southeast,2017,8,0
2017-08-13,2.97101118,1.57,Great_Lakes,2017,8,0
2017-08-13,0.55439058,1.24,Northern_New_England,2017,8,0
2017-08-13,5.30487315,1.34,West,2017,8,0
2017-08-13,32.81725413,1.33,Total_US,2017,8,0
2017-08-20,3.11316481,1.52,Southeast,2017,8,0
2017-08-20,3.41750787,1.68,Northeast,2017,8,0
2017-08-20,5.41286659,1.06,SouthCentral,2017,8,0
2017-08-20,3.37808825,1.44,Great_Lakes,2017,8,0
2017-08-20,29.91374437,1.41,Total_US,2017,8,0
2017-08-20,0.32296289,1.82,Northern_New_England,2017,8,0
2017-08-20,5.65342962,1.3,West,2017,8,0
2017-08-20,2.86541436,1.41,Midsouth,2017,8,0
2017-08-20,1.54829816,1.53,Plains,2017,8,0
2017-08-27,2.97314404,1.49,Great_Lakes,2017,8,0
2017-08-27,5.32893406,1.31,West,2017,8,0
2017-08-27,2.61710798,1.5,Midsouth,2017,8,0
2017-08-27,1.82282812,1.37,Plains,2017,8,0
2017-08-27,5.3032604,1.17,SouthCentral,2017,8,0
2017-08-27,3.00544553,1.54,Southeast,2017,8,0
2017-08-27,3.37454602,1.7,Northeast,2017,8,0
2017-08-27,0.27755813,1.83,Northern_New_England,2017,8,0
2017-08-27,28.78527975,1.47,Total_US,2017,8,0
2017-09-03,2.63891189,1.73,Great_Lakes,2017,9,0
2017-09-03,3.0499315,1.7,Southeast,2017,9,0
2017-09-03,2.56178352,1.54,Midsouth,2017,9,0
2017-09-03,0.28821032,1.88,Northern_New_England,2017,9,0
2017-09-03,1.5313921,1.58,Plains,2017,9,0
2017-09-03,4.67778449,1.24,SouthCentral,2017,9,0
2017-09-03,3.33079931,1.75,Northeast,2017,9,0
2017-09-03,4.36908947,1.53,West,2017,9,0
2017-09-03,26.80841065,1.57,Total_US,2017,9,0
2017-09-10,3.53685797,1.61,Northeast,2017,9,0
2017-09-10,1.53477216,1.6,Plains,2017,9,0
2017-09-10,2.58949971,1.81,Great_Lakes,2017,9,0
2017-09-10,2.70700549,1.61,Southeast,2017,9,0
2017-09-10,26.38508136,1.56,Total_US,2017,9,0
2017-09-10,4.92655569,1.22,SouthCentral,2017,9,0
2017-09-10,4.28159313,1.56,West,2017,9,0
2017-09-10,0.31254108,1.74,Northern_New_England,2017,9,0
2017-09-10,2.42814005,1.56,Midsouth,2017,9,0
2017-09-17,3.35004359,1.54,Northeast,2017,9,0
2017-09-17,2.35816243,1.86,Great_Lakes,2017,9,0
2017-09-17,4.68509186,1.27,SouthCentral,2017,9,0
2017-09-17,25.39490282,1.57,Total_US,2017,9,0
2017-09-17,2.81659079,1.66,Southeast,2017,9,0
2017-09-17,2.46683885,1.55,Midsouth,2017,9,0
2017-09-17,1.36941702,1.66,Plains,2017,9,0
2017-09-17,4.18122681,1.53,West,2017,9,0
2017-09-17,0.28183266,1.59,Northern_New_England,2017,9,0
2017-09-24,2.76106755,1.72,Southeast,2017,9,0
2017-09-24,0.29689252,1.63,Northern_New_England,2017,9,0
2017-09-24,3.42495407,1.59,Northeast,2017,9,0
2017-09-24,2.46621008,1.6,Midsouth,2017,9,0
2017-09-24,2.41548204,1.83,Great_Lakes,2017,9,0
2017-09-24,4.40534375,1.33,SouthCentral,2017,9,0
2017-09-24,3.84268236,1.59,West,2017,9,0
2017-09-24,1.38440783,1.75,Plains,2017,9,0
2017-09-24,24.63714838,1.62,Total_US,2017,9,0
2017-10-01,3.43853639,1.61,Northeast,2017,10,0
2017-10-01,0.29052198,1.64,Northern_New_England,2017,10,0
2017-10-01,1.30959039,1.77,Plains,2017,10,0
2017-10-01,24.61064521,1.64,Total_US,2017,10,0
2017-10-01,2.28916877,1.89,Great_Lakes,2017,10,0
2017-10-01,4.01447731,1.57,West,2017,10,0
2017-10-01,2.7555466,1.82,Southeast,2017,10,0
2017-10-01,2.44380039,1.64,Midsouth,2017,10,0
2017-10-01,4.48889201,1.34,SouthCentral,2017,10,0
2017-10-08,2.06357351,1.98,Great_Lakes,2017,10,0
2017-10-08,24.39716619,1.65,Total_US,2017,10,0
2017-10-08,4.73515221,1.32,SouthCentral,2017,10,0
2017-10-08,0.26732207,1.61,Northern_New_England,2017,10,0
2017-10-08,3.92768807,1.62,West,2017,10,0
2017-10-08,2.13316639,1.72,Midsouth,2017,10,0
2017-10-08,1.2486209,1.81,Plains,2017,10,0
2017-10-08,3.07218468,1.72,Southeast,2017,10,0
2017-10-08,3.0653361,1.63,Northeast,2017,10,0
2017-10-15,2.39591469,1.63,Midsouth,2017,10,0
2017-10-15,2.22161358,1.86,Great_Lakes,2017,10,0
2017-10-15,4.55317077,1.3,SouthCentral,2017,10,0
2017-10-15,25.03158909,1.58,Total_US,2017,10,0
2017-10-15,1.23252278,1.77,Plains,2017,10,0
2017-10-15,4.41387667,1.43,West,2017,10,0
2017-10-15,0.29836419,1.58,Northern_New_England,2017,10,0
2017-10-15,3.25111756,1.62,Northeast,2017,10,0
2017-10-15,2.89673211,1.71,Southeast,2017,10,0
2017-10-22,3.38005807,1.51,Northeast,2017,10,0
2017-10-22,1.45548708,1.48,Plains,2017,10,0
2017-10-22,3.13390668,1.54,Southeast,2017,10,0
2017-10-22,4.91910269,1.15,SouthCentral,2017,10,0
2017-10-22,26.70697151,1.44,Total_US,2017,10,0
2017-10-22,2.24785671,1.75,Great_Lakes,2017,10,0
2017-10-22,2.38054444,1.56,Midsouth,2017,10,0
2017-10-22,0.30097646,1.52,Northern_New_England,2017,10,0
2017-10-22,4.76913817,1.31,West,2017,10,0
2017-10-29,5.16741942,1.1,SouthCentral,2017,10,0
2017-10-29,2.6618998,1.41,Midsouth,2017,10,0
2017-10-29,3.43023517,1.52,Northeast,2017,10,0
2017-10-29,0.30416722,1.5,Northern_New_England,2017,10,0
2017-10-29,5.13098278,1.23,West,2017,10,0
2017-10-29,2.73960748,1.52,Great_Lakes,2017,10,0
2017-10-29,1.53644596,1.38,Plains,2017,10,0
2017-10-29,30.23791123,1.29,Total_US,2017,10,0
2017-10-29,3.85664375,1.23,Southeast,2017,10,0
2017-11-05,32.05159424,1.19,Total_US,2017,11,0
2017-11-05,0.28859362,1.51,Northern_New_England,2017,11,0
2017-11-05,6.41714395,1.06,West,2017,11,0
2017-11-05,2.88093737,1.28,Midsouth,2017,11,0
2017-11-05,1.38003654,1.48,Plains,2017,11,0
2017-11-05,3.4928281,1.45,Northeast,2017,11,0
2017-11-05,3.22507195,1.26,Great_Lakes,2017,11,0
2017-11-05,3.19405994,1.34,Southeast,2017,11,0
2017-11-05,5.79807788,0.99,SouthCentral,2017,11,0
2017-11-12,3.422495,1.28,Southeast,2017,11,0
2017-11-12,3.28421,1.19,Great_Lakes,2017,11,0
2017-11-12,6.182298,1.01,West,2017,11,0
2017-11-12,5.627547,0.95,SouthCentral,2017,11,0
2017-11-12,3.925104,1.35,Northeast,2017,11,0
2017-11-12,2.631186,1.33,Midsouth,2017,11,0
2017-11-12,32.336225,1.15,Total_US,2017,11,0
2017-11-12,1.62559,1.26,Plains,2017,11,0
2017-11-12,0.68157,1.01,Northern_New_England,2017,11,0
2017-11-19,3.446284,1.2,Southeast,2017,11,0
2017-11-19,2.98369,1.23,Great_Lakes,2017,11,0
2017-11-19,29.253484,1.17,Total_US,2017,11,0
2017-11-19,0.311603,1.36,Northern_New_England,2017,11,0
2017-11-19,4.864335,0.97,SouthCentral,2017,11,0
2017-11-19,2.462798,1.3,Midsouth,2017,11,0
2017-11-19,1.729745,1.12,Plains,2017,11,0
2017-11-19,3.680754,1.37,Northeast,2017,11,0
2017-11-19,5.303858,1.04,West,2017,11,0
2017-11-26,0.270865,1.41,Northern_New_England,2017,11,0
2017-11-26,24.686675,1.24,Total_US,2017,11,0
2017-11-26,4.362824,0.96,SouthCentral,2017,11,0
2017-11-26,4.18273,1.18,West,2017,11,0
2017-11-26,2.200251,1.33,Midsouth,2017,11,0
2017-11-26,2.743409,1.32,Southeast,2017,11,0
2017-11-26,1.280491,1.28,Plains,2017,11,0
2017-11-26,2.2547,1.38,Great_Lakes,2017,11,0
2017-11-26,3.26946,1.37,Northeast,2017,11,0
2017-12-03,6.288493,0.98,West,2017,12,0
2017-12-03,3.003104,1.18,Midsouth,2017,12,0
2017-12-03,3.452207,1.21,Southeast,2017,12,0
2017-12-03,33.824253,1.09,Total_US,2017,12,0
2017-12-03,3.837027,1.15,Great_Lakes,2017,12,0
2017-12-03,4.030251,1.32,Northeast,2017,12,0
2017-12-03,6.037641,0.84,SouthCentral,2017,12,0
2017-12-03,1.630974,1.19,Plains,2017,12,0
2017-12-03,0.636106,1.1,Northern_New_England,2017,12,0
2017-12-10,6.11374937,0.8,SouthCentral,2017,12,0
2017-12-10,0.36457718,1.29,Northern_New_England,2017,12,0
2017-12-10,4.09125798,1.02,Southeast,2017,12,0
2017-12-10,5.93612203,0.96,West,2017,12,0
2017-12-10,35.63491301,1.03,Total_US,2017,12,0
2017-12-10,3.37052181,1.07,Midsouth,2017,12,0
2017-12-10,1.60646412,1.15,Plains,2017,12,0
2017-12-10,5.54300484,1.17,Northeast,2017,12,0
2017-12-10,3.25808063,1.18,Great_Lakes,2017,12,0
2017-12-17,1.82999174,1.05,Plains,2017,12,0
2017-12-17,30.75776703,1.07,Total_US,2017,12,0
2017-12-17,2.48381757,1.23,Midsouth,2017,12,0
2017-12-17,0.39460836,1.26,Northern_New_England,2017,12,0
2017-12-17,3.5042538,1.35,Northeast,2017,12,0
2017-12-17,3.75192763,1.01,Southeast,2017,12,0
2017-12-17,3.02328574,1.22,Great_Lakes,2017,12,0
2017-12-17,5.00752313,1.05,West,2017,12,0
2017-12-17,4.95175635,0.9,SouthCentral,2017,12,0
2017-12-24,5.14029684,1,SouthCentral,2017,12,0
2017-12-24,1.57673165,1.26,Plains,2017,12,0
2017-12-24,29.10234933,1.18,Total_US,2017,12,0
2017-12-24,5.11687657,1.1,West,2017,12,0
2017-12-24,3.48905704,1.37,Northeast,2017,12,0
2017-12-24,0.34781165,1.36,Northern_New_England,2017,12,0
2017-12-24,2.86069326,1.3,Great_Lakes,2017,12,0
2017-12-24,2.49431529,1.26,Midsouth,2017,12,0
2017-12-24,3.07784309,1.31,Southeast,2017,12,0
2017-12-31,6.33063455,0.94,West,2017,12,0
2017-12-31,3.77719346,0.96,Midsouth,2017,12,0
2017-12-31,38.26734161,0.98,Total_US,2017,12,0
2017-12-31,4.39888792,0.92,Great_Lakes,2017,12,0
2017-12-31,3.6525497,1.31,Northeast,2017,12,0
2017-12-31,4.65110762,1.08,Southeast,2017,12,0
2017-12-31,6.15066532,0.85,SouthCentral,2017,12,0
2017-12-31,2.17359174,1.02,Plains,2017,12,0
2017-12-31,0.51331877,1.13,Northern_New_England,2017,12,0
2018-01-01,2.17359174,1.02,Plains,2018,1,0
2018-01-01,4.39888792,0.92,Great_Lakes,2018,1,0
2018-01-01,6.33063455,0.94,West,2018,1,0
2018-01-01,38.26734161,0.98,Total_US,2018,1,0
